1079	100
795169	795407	2	1	0	2
795169	795511	2	1	1	2
795169	796041	2	1	1	2
795169	796085	2	1	0	2
795169	796106	2	1	2	2
795169	796112	2	1	2	2
795169	796202	2	1	0	2
795169	797610	2	1	1	2
795169	797890	2	1	0	2
795169	798215	2	1	1	2
796367	798215	2	1	1	2
799474	801334	4	5	5	2
799565	799813	2	1	1	2
800014	800129	2	0	1	2
800244	800331	2	3	3	2
800244	800382	2	2	2	2
800451	800541	2	0	1	2
800666	800760	2	4	2	2
800912	800983	2	2	1	2
800912	801000	2	2	4	2
800912	801016	2	4	0	2
801120	801216	2	1	3	2
801365	801443	2	2	3	2
801624	801963	2	0	5	2
802090	802193	4	1	4	2
802376	802541	2	1	2	2
802396	802541	2	0	3	2
802597	802680	2	0	3	2
802854	803172	2	0	1	2
802891	803172	2	0	1	2
803587	804092	2	1	2	2
803647	804092	2	1	2	2
804463	805177	2	0	4	2
804463	809410	2	0	2	2
806095	809410	2	0	2	2
810039	810232	1	0	1	1
810048	811595	1	1	2	1
810321	811595	1	0	2	1
810357	811595	1	2	2	1
810497	811595	1	0	2	1
811645	812533	1	1	2	1
812633	812758	1	3	0	1
818958	819572	1	2	0	1
819905	821626	1	1	5	1
821860	821956	1	2	1	1
822023	822395	1	1	0	1
822606	823525	1	1	3	1
823587	823692	1	1	1	1
823855	823996	1	1	0	1
823863	824388	2	2	4	2
823863	830563	2	2	2	2
824130	824312	1	1	0	1
824436	824521	1	3	1	1
826266	828228	1	4	0	1
826266	828258	1	3	2	1
827318	828258	1	1	2	1
827459	828228	1	1	0	1
827459	828258	1	1	2	1
827709	828256	0	2	1	1
828259	828573	1	3	0	1
828772	828850	1	3	1	1
828963	829358	1	1	1	1
829183	829358	1	1	1	1
829540	829966	1	0	0	1
829540	829984	1	0	1	1
830132	830248	1	2	1	1
830337	830619	1	3	0	1
830698	832710	2	1	2	2
830713	830864	1	2	0	1
830713	831222	1	2	0	1
831032	831222	1	1	0	1
831295	831533	1	2	1	1
833022	834528	1	1	0	1
833026	833986	1	2	1	1
833026	834456	1	2	0	1
833026	834528	1	3	0	1
833026	836061	1	2	0	1
834067	834528	1	2	0	1
834591	835018	1	1	1	1
834591	836061	1	1	0	1
834745	836061	1	3	0	1
834803	836061	1	6	0	1
835139	836061	1	1	0	1
835324	836061	1	1	0	1
836153	836249	1	1	0	1
836442	836767	1	1	0	1
836442	837248	1	1	0	1
836843	837227	1	2	0	1
836843	837248	1	3	0	1
837354	837458	1	2	0	1
837605	840260	2	0	0	2
837612	837940	1	2	1	1
837618	837940	1	2	1	1
838028	838131	1	3	2	1
838367	838443	1	2	0	1
838367	839654	1	2	0	1
840480	842412	2	1	1	2
842915	847199	1	4	0	1
842915	850286	1	2	0	1
843050	847199	1	1	0	1
843669	847199	1	1	0	1
843729	847168	1	2	1	1
844186	847199	1	2	0	1
844186	850286	1	2	0	1
844587	847199	3	3	0	1
847300	850286	1	2	0	1
847300	862548	1	5	0	1
848933	850286	1	1	0	1
850367	862548	1	1	0	1
850367	864435	1	1	0	1
858691	859545	2	2	0	2
862329	862548	1	0	0	1
862741	864435	1	0	0	1
864352	864435	1	2	0	1
864511	865511	1	2	0	1
864511	865692	1	2	0	1
865614	865692	1	0	0	1
865825	865916	1	1	0	1
866001	866560	1	3	0	1
868671	869212	2	1	3	2
868671	869856	2	1	2	2
869345	869856	2	0	2	2
869956	870119	2	0	2	2
870163	870417	2	1	0	2
870489	883146	2	0	4	2
870499	883146	2	2	4	2
870499	883198	2	3	1	2
874910	883146	2	1	3	2
882515	883146	2	0	3	2
883303	884066	2	1	0	2
883303	893425	2	1	1	2
884169	893425	2	1	1	2
884169	899338	2	1	0	2
893473	902224	2	1	2	2
893519	899338	2	1	0	2
899401	900002	2	0	2	2
900110	900934	2	0	2	2
900980	902146	2	1	0	2
900980	902196	2	1	2	2
902330	902960	2	0	0	2
903111	903654	2	0	3	2
903111	903702	2	0	3	2
903111	904704	2	0	2	2
903753	904704	2	1	2	2
903778	904704	2	2	2	2
904859	908213	2	0	0	2
904859	908540	4	0	3	2
904859	910639	2	0	1	2
904859	910773	2	0	5	2
904859	914302	2	0	1	2
904859	914521	2	0	3	2
904859	914743	2	0	0	2
908296	908540	4	0	3	2
908645	910639	2	0	1	2
908645	910773	2	0	3	2
908645	914745	2	0	4	2
924937	959435	1	2	2	1
926000	972216	3	6	3	1
926088	956784	1	0	0	1
926088	959435	1	0	2	1
932777	959435	1	2	2	1
933597	959435	1	0	2	1
940894	959435	1	1	2	1
942394	959435	1	1	3	1
943314	959435	1	1	3	1
946963	959435	1	0	4	1
956982	959435	1	2	3	1
959505	970167	1	2	2	1
959505	993861	1	2	2	1
970311	972060	1	0	1	1
972255	977093	1	1	0	1
977224	981196	1	1	1	1
981299	984643	1	0	0	1
984753	985430	1	5	0	1
984753	985433	1	2	0	1
985582	986783	1	4	0	1
985582	1009798	1	2	0	1
986953	988550	3	2	0	1
988689	992501	1	0	3	1
992685	993282	1	2	1	1
993381	993752	1	4	0	1
993985	994070	1	1	1	1
994245	1000430	1	1	0	1
994245	1003720	1	1	2	1
996225	1000430	1	1	0	1
1000598	1003720	1	2	2	1
1001444	1003720	1	2	3	1
1003804	1006526	1	3	2	1
1006617	1008010	5	0	1	1
1006617	1008012	5	0	0	1
1008135	1009026	1	3	1	1
1008135	1009098	1	3	3	1
1009216	1009326	1	0	0	1
1009216	1009333	1	0	0	1
1009397	1009652	1	2	1	1
1009397	1009681	1	2	0	1
1009817	1010546	1	3	0	1
1013633	1013794	2	0	3	2
1013633	1013897	2	0	3	2
1013898	1015760	2	2	1	2
1014001	1015760	2	1	1	2
1018770	1019273	2	0	0	2
1019496	1020088	2	0	2	2
1020257	1020682	2	1	3	2
1020734	1021213	2	0	0	2
1021277	1023507	2	1	2	2
1023652	1023945	2	0	0	2
1024103	1024842	2	2	2	2
1025083	1025180	2	1	3	2
1025367	1025803	2	1	1	2
1025915	1025998	2	1	1	2
1026141	1026325	2	0	1	2
1026478	1026939	2	2	0	2
1027050	1027139	2	0	1	2
1027193	1027266	2	0	1	2
1027517	1027683	2	0	0	2
1027817	1027963	2	0	2	2
1028059	1028224	2	0	0	2
1028387	1028644	2	1	2	2
1028783	1028887	2	1	0	2
1028961	1029044	2	1	3	2
1029150	1029226	2	0	3	2
1029366	1029493	2	0	1	2
1029615	1030211	2	2	2	2
1030335	1030571	2	0	0	2
1030780	1030945	2	1	0	2
1031056	1031167	2	1	1	2
1031259	1031605	2	2	1	2
1031733	1031811	2	1	1	2
1032053	1033011	2	0	2	2
1033075	1036602	2	2	1	2
1049962	1051621	1	1	0	1
1051843	1054237	1	5	1	1
1054392	1055112	1	1	2	1
1074977	1075649	1	3	0	1
1075921	1077452	1	0	1	1
1077568	1077950	1	1	0	1
1078042	1078121	1	1	1	1
1078232	1078310	1	0	0	1
1078522	1081660	1	0	0	1
1081787	1082283	1	2	1	1
1082402	1082479	1	1	0	1
1082619	1082876	1	2	1	1
1082988	1083075	1	0	3	1
1083146	1083423	1	1	0	1
1083562	1083651	1	1	1	1
1083817	1084289	1	1	0	1
1084385	1084590	1	2	0	1
1084718	1085066	1	0	0	1
1085323	1085552	1	1	0	1
1085606	1085743	1	0	1	1
1085845	1086244	1	0	0	1
1086397	1086733	1	1	0	1
1086873	1087753	1	3	1	1
1087865	1087945	1	1	0	1
1088126	1088256	1	2	1	1
1088497	1089507	1	2	4	1
1089665	1089940	1	0	0	1
1090073	1090762	1	1	1	1
1090911	1092397	1	1	0	1
1092442	1092842	1	2	1	1
1093047	1093532	1	3	0	1
1093551	1094140	1	0	0	1
1100025	1100755	1	3	1	1
1100954	1101221	1	3	2	1
1101446	1101754	1	3	1	1
1101930	1102415	1	0	1	1
1102664	1103272	1	3	2	1
1103457	1103779	1	1	1	1
1104009	1104731	1	3	0	1
1104911	1105301	1	0	0	1
1105372	1105509	1	4	0	1
1105611	1105854	1	1	1	1
1105887	1107084	1	2	0	1
1107263	1107648	1	0	0	1
1107754	1108002	1	1	0	1
1108044	1108171	1	2	0	1
1108295	1108546	1	0	1	1
1108646	1109279	1	2	0	1
1109409	1109645	1	1	1	1
1109686	1109899	1	0	1	1
1110027	1110134	1	0	2	1
1158072	1160610	1	3	1	1
1160689	1161525	1	1	1	1
1161586	1161905	1	2	0	1
1162168	1162530	1	0	1	1
1162646	1162953	1	1	0	1
1163045	1163880	1	0	0	1
1163991	1164104	1	0	1	1
1164319	1164405	1	0	0	1
1164532	1165300	1	1	1	1
1165419	1165620	1	1	0	1
1165760	1167875	1	2	0	1
1167987	1168481	1	1	3	1
1168552	1168640	1	3	0	1
1168779	1168860	1	1	2	1
1169026	1172427	1	1	0	1
1172523	1174494	1	1	0	1
1174622	1174880	1	0	0	1
1175137	1175216	1	1	0	1
1175270	1176149	1	6	0	1
1176251	1176512	1	0	0	1
1176665	1176926	1	1	0	1
1177066	1177229	1	3	0	1
1177344	1177452	1	1	1	1
1177633	1178442	1	2	1	1
1178683	1179090	1	0	2	1
1179248	1180020	1	0	0	1
1180150	1180352	1	2	1	1
1180516	1181137	1	1	0	1
1181182	1181269	1	1	0	1
1181459	1182153	1	1	0	1
1192525	1192781	1	3	1	1
1192982	1193483	1	2	0	1
1193659	1194108	1	0	3	1
1194360	1194485	1	2	0	1
1194670	1195010	1	1	1	1
1195279	1195874	1	0	1	1
1196054	1196386	1	0	0	1
1196475	1196615	1	1	1	1
1196720	1196875	1	0	1	1
1196908	1197466	1	2	3	1
1197639	1197901	1	1	0	1
1198004	1198266	1	0	1	1
1198305	1198872	1	4	0	1
1198996	1199085	1	1	1	1
1199185	1199369	1	0	0	1
1199490	1199693	1	1	1	1
1199764	1199853	1	0	0	1
1199969	1200436	1	0	4	1
1219188	1219988	1	3	0	1
1223193	1225679	1	3	0	1
1225737	1226203	1	1	2	1
1226276	1226613	1	0	0	1
1226876	1227029	1	1	1	1
1227145	1227306	1	1	0	1
1227398	1227673	1	0	0	1
1227781	1228562	1	2	1	1
1228765	1229168	1	0	0	1
