4157
212415	212510	1	11	30
212415	212590	1	11	31
212467	212510	1	11	33
212596	212758	1	11	22
212614	212723	1	11	30
212614	212758	1	11	21
212614	212758	1	11	28
212614	212915	1	11	33
212727	212758	1	11	34
212836	212980	1	11	21
212836	212980	1	11	22
212836	212980	1	11	28
212836	212980	1	11	34
212869	212980	1	11	35
213035	213417	1	11	36
213298	213417	1	11	21
213298	213417	1	11	22
213298	213417	1	11	28
213298	213417	1	11	34
213298	213417	1	11	35
213448	213496	1	11	37
214205	214556	1	11	34
214229	214515	1	11	36
214229	214555	1	11	37
214229	215112	1	11	21
214229	215112	1	11	22
214229	215112	1	11	28
214287	214494	1	11	35
215029	216717	2	13	39
216144	216717	2	13	40
216178	216717	2	13	41
216205	216717	2	13	42
216390	216717	2	13	43
216524	216717	2	13	44
216610	216717	2	13	45
218777	219040	2	13	40
218777	219040	2	13	43
218831	219040	2	13	39
218831	219040	2	13	41
218831	219040	2	13	42
218831	219040	2	13	44
218831	219040	2	13	45
222378	223848	2	13	40
224065	224238	2	13	40
224077	224238	2	13	39
224077	224238	2	13	41
224077	224238	2	13	42
224077	224238	2	13	43
224077	224238	2	13	45
224089	224238	2	13	46
224166	224238	2	13	47
224221	224238	2	13	48
225672	226080	2	13	49
225761	226080	2	13	50
230451	230551	2	13	39
230451	230551	2	13	41
230451	230551	2	13	42
230451	230551	2	13	43
230451	230551	2	13	44
230451	230551	2	13	45
230451	230551	2	13	47
230451	230551	2	13	49
230451	230640	2	13	48
230451	230691	2	13	50
230602	230705	2	13	51
232982	233214	2	13	39
232982	233214	2	13	41
232982	233214	2	13	42
232982	233214	2	13	43
232982	233214	2	13	44
232982	233214	2	13	45
232982	233214	2	13	46
232982	233214	2	13	47
232982	233214	2	13	48
232982	233214	2	13	49
232982	233214	2	13	51
232982	233214	2	13	52
233191	233214	2	13	53
233208	233214	2	13	54
233342	233436	2	13	42
233342	233436	2	13	47
233342	233485	2	13	54
233342	233533	2	13	39
233342	233533	2	13	41
233342	233533	2	13	44
233342	233533	2	13	45
233342	233533	2	13	46
233342	233533	2	13	48
233342	233533	2	13	49
233342	233533	2	13	51
233342	233533	2	13	52
233342	233682	2	13	53
233910	233927	2	13	46
233910	234003	2	13	52
236047	236325	2	13	54
236047	236329	2	13	47
236047	236341	2	13	39
236047	236351	2	13	44
236047	236353	2	13	43
236193	236336	2	13	40
236193	236338	2	13	48
236193	236342	2	13	41
236193	236344	2	13	51
236193	236353	2	13	42
236615	236833	2	13	45
236615	236858	2	13	52
236615	236930	2	13	49
236965	237143	1	14	55
236975	237143	1	14	56
236976	237143	1	14	57
236976	237143	1	14	58
236980	237143	1	14	59
236999	237143	1	14	60
237003	237143	1	14	61
237025	237143	1	14	62
237037	237143	1	14	63
238997	239075	1	14	55
238997	239075	1	14	56
238997	239075	1	14	57
238997	239075	1	14	60
238997	239075	1	14	62
238997	239075	1	14	63
243098	243482	2	15	69
244040	244074	1	14	55
244040	244074	1	14	56
244040	244074	1	14	61
244040	244074	1	14	62
244040	244215	1	14	58
244040	244215	1	14	60
244040	244468	1	14	57
244160	244215	1	14	55
244160	244215	1	14	56
244160	244215	1	14	59
244160	244215	1	14	61
244160	244215	1	14	62
244160	244215	1	14	63
244425	244468	1	14	55
244425	244468	1	14	56
244425	244468	1	14	58
244425	244468	1	14	59
244425	244468	1	14	60
244425	244468	1	14	61
244425	244468	1	14	62
244425	244468	1	14	63
244428	244468	1	14	64
244674	244704	1	14	55
244674	244760	1	14	56
244674	244760	1	14	57
244674	244760	1	14	58
244674	244760	1	14	59
244674	244760	1	14	60
244674	244760	1	14	61
244674	244760	1	14	62
244674	244760	1	14	63
244674	244760	1	14	64
247276	247299	1	14	57
247276	247447	1	14	55
247276	247447	1	14	56
247276	247447	1	14	58
247276	247447	1	14	59
247276	247447	1	14	60
247276	247447	1	14	62
247276	247447	1	14	63
247276	247447	1	14	64
247276	248196	1	14	61
248606	249056	1	14	65
248775	248790	1	14	55
248775	248854	1	14	56
248775	248854	1	14	58
248775	248854	1	14	59
248775	248854	1	14	60
248775	248854	1	14	62
248775	248854	1	14	63
248775	248854	1	14	64
248931	249056	1	14	56
248931	249056	1	14	58
248931	249056	1	14	59
248931	249056	1	14	60
248931	249056	1	14	62
248931	249056	1	14	63
248931	249056	1	14	64
250783	252982	1	14	66
250802	250864	1	14	56
250802	250864	1	14	58
250802	250864	1	14	59
250802	250864	1	14	60
250802	250864	1	14	62
250802	250864	1	14	63
250802	250864	1	14	64
250802	250864	1	14	65
251226	251339	1	14	67
251542	251935	1	14	68
251545	251610	1	14	59
251545	251625	1	14	56
251545	251625	1	14	58
251545	251625	1	14	60
251545	251625	1	14	63
251545	251625	1	14	65
251545	251625	1	14	67
251819	251893	1	14	65
251819	251935	1	14	56
251819	251935	1	14	58
251819	251935	1	14	60
251819	251935	1	14	62
251819	251935	1	14	63
251819	251935	1	14	67
252504	252616	1	14	68
252504	252826	1	14	64
252504	252844	1	14	67
252504	252952	1	14	62
252504	252965	1	14	60
252504	252980	1	14	58
252504	252980	1	14	63
252504	252983	1	14	56
253415	253557	2	16	70
253445	253557	2	17	72
259386	259605	2	16	70
269042	269460	2	16	71
269289	269398	2	16	70
278406	278597	1	18	73
278569	278597	1	18	74
279058	279606	1	18	75
279326	279606	1	18	73
279326	279606	1	18	74
279833	279859	1	18	75
279833	279871	1	18	73
279833	279871	1	18	74
280083	281838	1	18	73
280083	281838	1	18	74
282701	282796	1	18	74
282704	282796	1	18	73
284229	284399	1	18	73
284229	284399	1	18	74
284474	284641	1	18	73
284474	284641	1	18	74
285165	285303	1	18	74
285165	285387	1	18	73
287304	287333	1	19	76
288019	288297	1	19	76
288037	288810	1	19	77
288085	288491	1	19	78
288618	288798	1	19	78
288949	288977	1	19	78
288949	288986	1	19	77
289125	289238	1	20	79
289134	289238	1	20	80
289171	289238	1	20	81
289177	289238	1	20	82
289558	290074	1	20	83
289803	290074	1	20	79
289803	290074	1	20	80
289803	290074	1	20	82
289869	290074	1	20	81
289919	290074	1	20	84
290389	290599	1	20	79
290389	290599	1	20	80
290389	290599	1	20	81
290389	290599	1	20	83
290389	290599	1	20	84
290389	290799	1	20	82
290657	291112	1	20	81
290677	290780	1	20	84
290677	291112	1	20	79
290677	291112	1	20	83
290677	292094	1	20	80
291001	291112	1	20	84
291559	292094	1	20	85
291975	292094	1	20	79
291975	292094	1	20	81
291975	292094	1	20	83
291975	292094	1	20	84
292545	292575	1	20	84
292545	292676	1	20	79
292545	292676	1	20	80
292545	292676	1	20	81
292545	292676	1	20	83
292545	292676	1	20	85
292885	292982	1	20	83
292885	292996	1	20	79
292885	292996	1	20	81
292885	292996	1	20	85
292885	293501	1	20	80
293067	293234	1	20	83
293162	293234	1	20	79
293162	293234	1	20	81
293162	293726	1	20	85
293365	293501	1	20	79
293365	293501	1	20	83
293593	293726	1	20	79
293593	293726	1	20	80
293593	293726	1	20	83
293669	293726	1	20	81
293678	293726	1	20	86
293829	293924	1	20	79
293829	293924	1	20	80
293829	293924	1	20	81
293829	293924	1	20	83
293829	293924	1	20	85
293829	293924	1	20	86
294098	294195	1	20	79
294098	294195	1	20	80
294098	294195	1	20	81
294098	294195	1	20	83
294098	294195	1	20	85
294098	294195	1	20	86
294266	294477	1	20	79
294266	294477	1	20	80
294266	294477	1	20	81
294266	294477	1	20	83
294266	294477	1	20	85
294320	294477	1	20	86
294555	294731	1	20	86
294555	295257	1	20	83
294555	295675	1	20	81
294555	295677	1	20	80
294555	295682	1	20	85
294555	296106	1	20	79
298199	298712	2	21	87
299304	299525	2	21	87
303654	303683	1	22	88
303829	303858	1	22	89
303855	304143	2	23	111
304396	304425	1	22	90
304411	304440	1	22	91
307186	307213	1	22	92
307186	307213	1	22	93
307598	307629	1	22	94
307630	307791	1	22	95
307673	307791	1	22	92
307815	308437	1	22	96
308048	308077	1	22	92
308105	308437	1	22	97
308132	308437	1	22	98
308135	308441	1	22	99
308192	308437	1	22	100
308192	308437	1	22	102
308192	308473	1	22	101
308192	308473	1	22	103
308230	308437	1	22	88
308230	308437	1	22	89
308230	308437	1	22	90
308230	308437	1	22	91
308230	308437	1	22	93
308230	308437	1	22	94
308230	308437	1	22	95
308252	308437	1	22	104
308319	308437	1	22	105
308407	308437	1	24	112
308508	308537	1	22	106
308697	308726	1	22	107
308754	308888	1	22	105
308754	308888	1	22	108
308768	308797	1	22	109
308972	309164	1	22	100
309012	309164	1	22	106
309012	309164	1	22	107
309012	309164	1	22	109
309012	309183	1	22	110
309012	309229	1	22	95
309012	309251	1	22	98
309012	309391	1	22	105
309012	309394	1	22	96
309012	309394	1	22	101
309017	309391	1	22	108
309017	309394	1	22	99
309017	309394	1	22	103
309017	309396	1	22	97
309023	309392	1	22	104
309139	309394	1	22	102
309252	309394	1	22	110
309320	309376	1	22	98
310040	310170	1	25	114
310040	310170	1	25	116
310040	310170	1	25	118
310040	310313	1	25	113
310040	310313	1	25	115
310040	310313	1	25	117
310138	310422	2	26	142
310943	310972	1	25	119
310943	310972	1	25	120
311034	311140	2	26	142
311308	311339	1	25	121
311308	311339	1	25	122
311839	311868	1	25	123
313390	313419	1	25	124
313390	313419	1	25	125
313505	313690	1	25	126
313526	313690	1	25	127
313526	313690	1	25	128
313526	313690	1	25	129
313996	314355	1	25	113
313996	314355	1	25	118
313996	314355	1	25	120
313996	314355	1	25	122
313996	314355	1	25	125
313996	314355	1	25	129
313999	314355	1	25	114
313999	314355	1	25	115
313999	314355	1	25	119
313999	314355	1	25	123
313999	314355	1	25	127
314039	314340	1	25	137
314039	314349	1	25	130
314039	314355	1	25	131
314039	314355	1	25	132
314039	314355	1	25	134
314039	314355	1	25	135
314039	314355	1	25	138
314039	314355	1	25	139
314039	314359	1	25	133
314039	314391	1	25	136
314163	314355	1	25	116
314163	314355	1	25	117
314163	314355	1	25	121
314163	314355	1	25	126
314167	314355	1	25	128
314191	314355	1	25	124
314417	314455	1	25	140
314551	314645	1	25	130
314642	314808	1	25	138
314673	314808	1	25	135
314786	314808	1	25	141
314881	314961	1	25	141
314881	315271	1	25	139
314921	314961	1	25	130
314921	314961	1	25	140
314921	315239	1	25	129
314921	315270	1	25	118
314921	315271	1	24	112
314921	315271	1	25	126
314921	315271	1	25	134
314921	315271	1	25	135
314921	315271	1	25	136
314921	315271	1	25	138
314926	315270	1	25	131
314926	315270	1	25	133
314932	315270	1	25	132
314963	315271	1	25	137
318639	318745	1	27	143
318652	318745	1	27	144
318671	318745	1	27	145
319356	319614	1	27	143
319675	319984	2	28	149
319675	319984	2	28	150
319675	319989	2	28	146
319675	319989	2	28	147
319675	319989	2	28	148
319675	319989	2	28	151
319675	319989	2	28	153
319675	319989	2	28	154
319675	320029	2	28	152
319678	319989	2	28	155
319772	319989	2	28	156
319772	319989	2	28	157
320112	320247	2	28	155
320112	320840	2	28	148
320275	320345	2	28	153
320275	320352	2	28	154
320464	320493	2	28	146
320490	320519	2	28	147
320560	320840	2	28	150
320564	320771	2	28	156
320564	320771	2	28	157
320564	320771	2	28	158
320564	320771	2	28	159
320564	320771	2	28	160
320564	320771	2	28	161
320564	320771	2	28	162
320564	320771	2	28	163
320564	320771	2	28	164
320564	320771	2	28	165
320564	320840	2	28	149
320564	320840	2	28	155
320564	320859	2	28	151
320564	320859	2	28	152
320729	320859	2	28	153
320748	320859	2	28	154
321136	321165	2	28	158
321223	321339	2	28	156
321347	321385	2	28	162
321620	321649	2	28	159
321698	321727	2	28	160
321737	321766	2	28	161
321990	322222	1	29	173
322185	322399	2	28	166
322379	322425	1	29	173
322556	322726	2	28	166
322595	322624	2	28	162
322595	322624	2	28	163
324110	325068	1	27	145
324574	325630	1	27	144
325702	326293	2	28	167
325757	326145	2	28	164
327170	327735	1	30	174
327194	327223	2	28	168
327194	327223	2	28	169
327194	327223	2	28	170
327250	327536	2	28	157
327250	327536	2	28	164
327309	327627	1	30	175
327399	327627	1	30	176
327406	327435	2	28	168
327439	327468	2	28	169
327729	327956	1	30	176
328412	328441	2	28	171
328776	328805	2	28	172
329103	329230	1	30	175
329147	329226	2	28	171
329163	329226	2	28	172
329192	329452	1	30	174
329445	329474	2	28	165
329445	329474	2	28	170
329445	329474	2	28	171
329708	330189	1	30	177
329982	330121	1	30	175
333191	333687	1	31	178
369498	369953	1	32	179
369795	369953	1	32	180
372108	372211	1	32	179
372108	372211	1	32	180
372661	372753	1	32	179
372661	372806	1	32	180
372851	372946	1	32	179
373025	373115	1	32	179
373190	373290	1	32	179
373448	373515	1	32	179
373749	373827	1	32	179
375460	375526	1	32	179
375460	375526	1	32	181
375638	375772	1	32	179
375638	375955	1	32	181
375846	375955	1	32	179
376073	376107	1	32	181
376073	376173	1	32	179
376250	376350	1	32	179
376420	377326	1	32	179
379417	379700	1	32	179
379865	380018	1	32	179
379981	380018	1	32	182
380100	380201	1	32	182
380129	380201	1	32	179
380291	380444	1	32	179
380291	380444	1	32	182
380291	380444	1	32	183
380670	380950	1	32	183
380824	380950	1	32	179
380824	380950	1	32	182
381668	382108	1	32	183
381668	382116	1	32	179
392613	392707	1	33	184
393448	393533	1	33	185
393462	393516	1	33	186
394144	394182	1	33	187
394208	394523	1	33	188
394242	394333	1	33	190
394242	394523	1	33	189
394328	394523	1	33	184
394328	394523	1	33	185
394328	394523	1	33	186
394328	394523	1	33	187
394508	394523	1	33	190
396150	396338	1	33	191
396607	396686	1	33	184
396607	396686	1	33	185
396607	396686	1	33	186
396607	396686	1	33	187
396607	396686	1	33	188
396607	396686	1	33	190
396607	396686	1	33	191
396607	396914	1	33	189
396813	396984	1	33	191
396813	397444	1	33	184
396813	397444	1	33	185
396813	397444	1	33	186
396813	397444	1	33	187
396813	397444	1	33	188
396813	397444	1	33	190
397371	397444	1	33	192
397538	397661	1	33	184
397538	397661	1	33	185
397538	397661	1	33	186
397538	397661	1	33	187
397538	397661	1	33	188
397538	397661	1	33	190
397538	397775	1	33	192
397629	397661	1	33	193
398991	399195	1	33	184
398991	399195	1	33	185
398991	399195	1	33	186
398991	399195	1	33	187
398991	399195	1	33	188
398991	399195	1	33	190
398991	399195	1	33	193
399966	400140	1	33	184
399966	400140	1	33	185
399966	400140	1	33	186
399966	400140	1	33	187
399966	400140	1	33	188
399966	400140	1	33	190
399966	400259	1	33	193
400333	400450	1	33	184
400333	400450	1	33	185
400333	400450	1	33	186
400333	400450	1	33	187
400333	400450	1	33	188
400333	400450	1	33	190
400534	400704	1	33	184
400534	400704	1	33	185
400534	400704	1	33	186
400534	400704	1	33	187
400534	400704	1	33	188
400534	400704	1	33	190
403077	403262	1	33	184
403077	403262	1	33	185
403077	403262	1	33	186
403077	403262	1	33	187
403077	403262	1	33	188
403077	403262	1	33	190
403617	403770	1	33	184
403617	403770	1	33	185
403617	403770	1	33	186
403617	403770	1	33	187
403617	403770	1	33	188
403617	403770	1	33	190
403942	404134	1	33	184
403942	404134	1	33	185
403942	404134	1	33	186
403942	404134	1	33	187
403942	404134	1	33	188
403942	404134	1	33	190
404086	404134	1	33	194
404235	404322	1	33	184
404235	404322	1	33	185
404235	404322	1	33	186
404235	404322	1	33	187
404235	404322	1	33	188
404235	404322	1	33	190
404235	404680	1	33	194
404533	404907	1	33	184
404533	404907	1	33	185
404533	404907	1	33	186
404533	404907	1	33	187
404533	404907	1	33	188
404533	404907	1	33	190
405714	406058	2	34	195
405714	406058	2	34	196
405715	406058	2	34	197
405715	406058	2	34	198
405715	406058	2	34	199
405715	406058	2	34	200
405715	406058	2	34	201
405715	406058	2	34	202
405715	406058	2	34	203
405715	406058	2	34	204
405715	406058	2	34	205
405715	406058	2	34	206
405715	406058	2	34	207
405715	406058	2	34	208
405717	406058	2	34	209
405727	406058	2	34	210
405871	406537	2	34	211
406141	406537	2	34	202
406348	406537	2	34	195
406348	406537	2	34	196
406348	406537	2	34	197
406348	406537	2	34	198
406348	406537	2	34	199
406348	406537	2	34	200
406348	406537	2	34	201
406348	406537	2	34	203
406348	406537	2	34	204
406348	406537	2	34	205
406348	406537	2	34	206
406348	406537	2	34	207
406348	406537	2	34	209
406348	406537	2	34	210
406348	407163	2	34	208
406426	406992	2	34	212
406842	406992	2	34	195
406842	406992	2	34	196
406842	406992	2	34	197
406842	406992	2	34	198
406842	406992	2	34	199
406842	406992	2	34	200
406842	406992	2	34	202
406842	406992	2	34	203
406842	406992	2	34	205
406842	406992	2	34	206
406842	406992	2	34	207
406842	406992	2	34	209
406842	406992	2	34	210
406842	406992	2	34	211
406875	406992	2	34	204
406875	406992	2	34	213
407061	407163	2	34	195
407061	407163	2	34	196
407061	407163	2	34	197
407061	407163	2	34	198
407061	407163	2	34	199
407061	407163	2	34	200
407061	407163	2	34	201
407061	407163	2	34	202
407061	407163	2	34	203
407061	407163	2	34	204
407061	407163	2	34	205
407061	407163	2	34	206
407061	407163	2	34	207
407061	407163	2	34	209
407061	407163	2	34	211
407061	407163	2	34	213
407061	407190	2	34	210
407061	407194	2	34	212
407062	407163	2	34	214
407122	407163	2	34	215
407232	407567	2	34	216
407314	407533	2	34	217
407424	407533	2	34	195
407424	407533	2	34	197
407424	407533	2	34	208
407424	407567	2	34	196
407424	407567	2	34	198
407424	407567	2	34	199
407424	407567	2	34	200
407424	407567	2	34	201
407424	407567	2	34	202
407424	407567	2	34	203
407424	407567	2	34	204
407424	407567	2	34	205
407424	407567	2	34	206
407424	407567	2	34	207
407424	407567	2	34	209
407424	407567	2	34	211
407424	407567	2	34	213
407424	407567	2	34	214
407424	407567	2	34	215
407451	407567	2	34	218
407526	407567	2	34	219
407816	407845	2	34	216
407816	407956	2	34	195
407816	407956	2	34	196
407816	407956	2	34	197
407816	407956	2	34	199
407816	407956	2	34	200
407816	407956	2	34	201
407816	407956	2	34	202
407816	407956	2	34	203
407816	407956	2	34	204
407816	407956	2	34	205
407816	407956	2	34	206
407816	407956	2	34	207
407816	407956	2	34	208
407816	407956	2	34	209
407816	407956	2	34	211
407816	407956	2	34	213
407816	407956	2	34	214
407816	407956	2	34	215
407816	407956	2	34	217
407816	407956	2	34	218
407851	407956	2	34	198
407851	407956	2	34	219
407888	407956	2	34	220
407896	407956	2	34	221
408072	408205	2	34	195
408072	408205	2	34	196
408072	408205	2	34	198
408072	408205	2	34	199
408072	408205	2	34	200
408072	408205	2	34	201
408072	408205	2	34	202
408072	408205	2	34	203
408072	408205	2	34	204
408072	408205	2	34	205
408072	408205	2	34	206
408072	408205	2	34	207
408072	408205	2	34	208
408072	408205	2	34	209
408072	408205	2	34	211
408072	408205	2	34	213
408072	408205	2	34	215
408072	408205	2	34	217
408072	408205	2	34	218
408072	408205	2	34	219
408072	408205	2	34	220
408072	408205	2	34	221
408694	408892	2	34	195
408694	408892	2	34	197
408694	408892	2	34	199
408694	408892	2	34	200
408694	408892	2	34	201
408694	408892	2	34	202
408694	408892	2	34	203
408694	408892	2	34	205
408694	408892	2	34	207
408694	408892	2	34	209
408694	408892	2	34	211
408694	408892	2	34	214
408694	408892	2	34	219
408694	408892	2	34	220
408694	408892	2	34	221
408893	409100	2	34	218
409216	409307	2	34	199
409465	410026	2	34	222
409859	410026	2	34	195
409859	410026	2	34	220
409867	409976	2	34	211
409867	409997	2	34	209
409867	410013	2	34	214
409867	410015	2	34	219
409867	410026	2	34	197
409867	410026	2	34	198
409867	410026	2	34	199
409867	410026	2	34	200
409867	410026	2	34	201
409867	410026	2	34	202
409867	410026	2	34	203
409867	410026	2	34	205
409867	410026	2	34	206
409867	410026	2	34	207
409867	410026	2	34	208
409867	410026	2	34	215
409867	410026	2	34	218
414822	414922	2	34	217
414822	414930	2	34	213
414822	414947	2	34	197
414822	414956	2	34	198
414822	414983	2	34	215
414822	414988	2	34	218
414822	414988	2	34	222
414822	414995	2	34	199
414822	414998	2	34	200
414822	414998	2	34	201
414822	414998	2	34	202
414822	414998	2	34	221
414822	415003	2	34	220
416775	417083	2	34	203
417293	417321	2	34	204
417293	417324	2	34	205
417293	417330	2	34	209
417293	417358	2	34	206
417293	417408	2	34	196
417293	417454	2	34	208
417324	417346	2	34	195
417324	417396	2	34	207
417932	418588	2	35	223
417934	418588	2	35	224
417937	418588	2	35	225
417937	418588	2	35	226
418191	418588	2	35	227
418540	418588	2	35	228
418719	418812	2	35	224
418719	418812	2	35	225
418719	418812	2	35	226
418719	418812	2	35	227
418719	418812	2	35	228
418719	418988	2	35	223
418887	418988	2	35	224
418887	418988	2	35	225
418887	418988	2	35	226
418887	418988	2	35	227
418887	419414	2	35	228
419581	419728	2	35	224
419581	419728	2	35	226
419581	419728	2	35	227
419581	420614	2	35	223
419581	420859	2	35	225
420462	420614	2	35	224
420462	420614	2	35	226
420462	420614	2	35	227
420717	420859	2	35	223
420717	420859	2	35	224
420717	420859	2	35	226
420717	420859	2	35	227
420928	421041	2	35	229
420944	421041	2	35	223
420944	421041	2	35	224
420944	421041	2	35	225
420944	421041	2	35	226
420944	421041	2	35	227
421140	421197	2	35	223
421140	421197	2	35	224
421140	421197	2	35	225
421140	421197	2	35	226
421140	421197	2	35	227
421140	421285	2	35	229
428087	428198	2	35	223
428087	428198	2	35	224
428087	428198	2	35	225
428087	428198	2	35	226
428087	428198	2	35	227
428357	428393	2	35	223
428357	428393	2	35	224
428357	428393	2	35	225
428357	428393	2	35	226
428357	428393	2	35	227
428474	428638	2	35	223
428474	428638	2	35	224
428474	428638	2	35	225
428474	428638	2	35	226
428474	428638	2	35	227
428721	428825	2	35	223
428721	428825	2	35	224
428721	428825	2	35	225
428721	428825	2	35	226
428721	428825	2	35	227
429473	429651	2	35	224
429542	429651	2	35	230
429569	429651	2	35	226
429569	429651	2	35	227
429569	429757	2	35	223
429569	430178	2	35	225
429757	429817	2	35	226
429757	429817	2	35	227
429757	429865	2	35	224
429757	430112	2	35	230
430082	430178	2	35	226
430082	430178	2	35	227
430268	430402	2	35	225
430268	430402	2	35	226
430268	430402	2	35	227
431693	431766	2	35	226
431693	431905	2	35	227
431693	433458	2	35	225
431847	431905	2	35	226
431998	432053	2	35	226
431998	432053	2	35	227
433313	433458	2	35	226
433313	433458	2	35	227
433814	433936	2	35	225
433814	433936	2	35	226
433814	433936	2	35	227
434023	434097	2	35	225
434023	434097	2	35	226
434023	434097	2	35	227
440398	440692	2	36	231
441920	441956	2	35	227
441920	441995	2	35	225
441920	442010	2	35	226
448267	448418	1	37	232
450278	450636	1	37	233
450295	450636	1	37	234
450326	450636	1	37	235
450346	450636	1	37	236
450353	450636	1	37	237
450419	450636	1	37	238
450450	450636	1	37	239
451351	451492	1	37	239
451384	451492	1	37	234
451384	451492	1	37	237
458673	460287	1	37	240
458860	459110	1	37	238
460186	460287	1	37	232
460186	460287	1	37	233
460186	460287	1	37	234
460186	460287	1	37	235
460186	460287	1	37	236
460186	460287	1	37	239
460186	461050	1	37	237
460760	460878	1	37	235
462929	463040	2	38	245
463347	463898	2	38	245
473894	473976	1	37	233
473894	473976	1	37	234
473894	473976	1	37	236
473894	473976	1	37	239
473894	473976	1	37	240
473919	473976	1	37	241
479084	479089	1	37	239
479084	479151	1	37	232
479084	479151	1	37	233
479084	479151	1	37	234
479084	479151	1	37	240
479084	479151	1	37	241
479084	479444	1	37	236
480124	480593	1	37	241
486938	487052	1	37	232
486938	487072	1	37	233
486938	487072	1	37	234
486938	487072	1	37	240
487238	487469	1	37	242
487419	487469	1	37	233
487419	487469	1	37	234
487419	487469	1	37	240
488198	488311	1	37	233
488198	488311	1	37	240
488198	488311	1	37	242
488528	488646	1	37	233
488528	488646	1	37	240
488528	488646	1	37	242
489349	489513	1	37	243
489399	489513	1	37	233
489399	489513	1	37	240
489399	489513	1	37	242
489587	489729	1	37	242
489587	489732	1	37	233
489587	489732	1	37	240
489587	489732	1	37	243
489790	490067	1	37	244
489882	490067	1	37	233
489882	490067	1	37	240
489882	490067	1	37	243
490419	490545	1	37	243
490419	490641	1	37	240
490419	490719	1	37	244
490419	491398	1	37	233
491120	491398	1	37	240
494511	494777	2	39	246
494512	494777	2	39	247
494514	494777	2	39	248
494514	494777	2	39	249
494514	494777	2	39	250
494515	494777	2	39	251
494522	494777	2	39	252
494543	495052	2	39	253
494545	494777	2	39	254
494547	494777	2	39	255
494560	494777	2	39	256
494882	495052	2	39	246
494882	495052	2	39	247
494882	495052	2	39	248
494882	495052	2	39	249
494882	495052	2	39	250
494882	495052	2	39	251
494882	495052	2	39	252
494882	495052	2	39	254
494882	495052	2	39	255
494882	495052	2	39	256
495007	495052	2	39	257
497970	498140	2	39	246
497970	498140	2	39	247
497970	498140	2	39	248
497970	498140	2	39	249
497970	498140	2	39	250
497970	498140	2	39	251
497970	498140	2	39	252
497970	498140	2	39	253
497970	498140	2	39	254
497970	498140	2	39	255
497970	498140	2	39	256
497970	498140	2	39	257
498456	498514	2	39	257
498456	498626	2	39	246
498456	498626	2	39	247
498456	498626	2	39	248
498456	498626	2	39	249
498456	498626	2	39	250
498456	498626	2	39	251
498456	498626	2	39	252
498456	498626	2	39	253
